customerID;gender;Partner;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;PaperlessBilling;Churn
0308-GIQJT;Male;No;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;No;No
3778-FOAQW;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4452-ROHMO;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6481-OGDOO;Male;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Yes;Yes
3090-LETTY;Male;No;Yes;DSL;Yes;Yes;No;No;No;No;No;No
5349-AZPEW;Female;Yes;No;DSL;No;No;No;No;No;No;No;No
3753-TSEMP;Female;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;No;Yes
8305-VHZBZ;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;Yes
9720-JJJOR;Male;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Yes;No
8100-HZZLJ;Female;No;Yes;DSL;Yes;Yes;No;No;No;Yes;Yes;No
8775-ERLNB;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;No;No
8309-IEYJD;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
9172-JITSM;Female;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
6298-QDFNH;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
7398-HPYZQ;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
3546-GHEAE;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7361-YPXFS;Female;No;Yes;DSL;No;Yes;Yes;Yes;No;No;No;No
6557-BZXLQ;Male;No;Yes;Fiber optic;No;No;No;No;No;No;No;No
2550-QHZGP;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7519-JTWQH;Female;No;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;No
2538-OIMXF;Female;No;No;DSL;No;No;No;No;No;No;No;No
8543-MSDMF;Male;No;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Yes;No
9961-JBNMK;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
1170-SASML;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Yes;No
4872-JCVCA;Female;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Yes;No
5346-BZCHP;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2038-LLMLM;Female;No;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
6173-ITPWD;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Yes;Yes
9734-UYXQI;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
1216-BGTSP;Male;No;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;No
4138-NAXED;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;No;No
2189-UXTKY;Female;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Yes;Yes
0744-BIKKF;Male;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
7483-IQWIB;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Yes;No
5248-KWLAR;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
4958-GZWIY;Male;Yes;Yes;DSL;No;No;Yes;No;No;No;No;Yes
7996-MHXLW;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
7833-PKIHD;Male;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Yes;No
7061-OVMIM;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5153-RTHKF;Female;No;Yes;Fiber optic;No;No;No;No;Yes;No;No;No
1852-QSWCD;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
4832-VRBMR;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
9079-LWTFD;Male;No;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;No;No
6356-ELRKD;Female;No;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Yes;Yes
8624-GIOUT;Female;No;Yes;DSL;Yes;Yes;No;No;No;No;Yes;Yes
3392-EHMNK;Female;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;No;No
5986-WWXDV;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3061-BCKYI;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6179-GJPSO;Female;No;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes
7901-TBKJX;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
7228-PAQPD;Female;No;Yes;DSL;No;No;No;Yes;No;Yes;No;No
3177-LASXD;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
7746-QYVCO;Male;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Yes;No
5804-HYIEZ;Male;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Yes;No
9919-FZDED;Male;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Yes;No
5934-TSSAU;Female;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
3486-KHMLI;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4897-QSUYC;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;Yes
1084-UQCHV;Male;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
8290-YWKHZ;Female;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
2955-BJZHG;Male;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;No;Yes
3806-DXQOM;Female;No;No;DSL;Yes;Yes;No;No;No;No;Yes;Yes
6784-XYJAE;Female;No;Yes;DSL;No;No;Yes;No;No;No;No;No
3933-DQPWX;Female;No;No;DSL;No;Yes;Yes;Yes;No;No;No;No
6661-EIPZC;Female;Yes;No;DSL;No;No;No;Yes;No;No;Yes;No
8957-THMOA;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2251-PYLPB;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;No;No
5555-RNPGT;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1057-FOGLZ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9300-RENDD;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
0761-AETCS;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
8087-LGYHQ;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
4137-BTIKL;Male;No;Yes;Fiber optic;Yes;No;No;No;No;Yes;No;No
2190-BCXEC;Female;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Yes;No
6227-FBDXH;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;No;No
2153-MREFK;Female;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;No;Yes;Yes;Yes
2911-WDXMV;Male;No;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
7206-PQBBZ;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
3106-ULWFW;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
0925-VYDLG;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
4547-FZJWE;Male;Yes;Yes;DSL;Yes;No;No;No;No;Yes;No;No
7422-WNBTY;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Yes;No
0842-IWYCP;Female;No;Yes;DSL;No;No;No;No;No;No;No;No
3521-HTQTV;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3744-ZBHON;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3373-DIUUN;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8383-SGHJU;Female;No;Yes;DSL;Yes;No;No;Yes;No;No;No;No
7607-QKKTJ;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Yes;No
7707-PYBBH;Male;No;Yes;DSL;Yes;Yes;No;Yes;No;No;Yes;No
8984-HPEMB;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
4349-GFQHK;Male;No;Yes;DSL;No;No;Yes;No;No;No;No;Yes
4139-DETXS;Female;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
9779-DPNEJ;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;No
9805-FILKB;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5793-YOLJN;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0673-IGUQO;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4123-FCVCB;Female;No;Yes;DSL;No;No;No;Yes;Yes;Yes;Yes;No
8819-IMISP;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;No
7802-EFKNY;Male;Yes;No;DSL;No;No;No;No;No;No;Yes;Yes
8311-UEUAB;Female;Yes;Yes;DSL;Yes;No;No;No;Yes;Yes;Yes;No
5858-EAFCZ;Male;No;Yes;DSL;No;No;No;No;No;No;No;No
8035-BUYVG;Male;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Yes;Yes
1163-ONYEY;Male;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;No;Yes;No
9787-XVQIU;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
8945-MUQUF;Male;No;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Yes;Yes
5656-MJEFC;Male;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;No;No
6082-OQFBA;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8051-HJRLT;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
8974-OVACP;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4010-YLMVT;Female;No;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Yes;No
1379-FRVEB;Male;No;Yes;Fiber optic;No;Yes;No;No;Yes;No;Yes;No
8612-GXIDD;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
6288-CHQJB;Female;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;No;No
8160-HOWOX;Female;No;Yes;DSL;No;No;No;No;Yes;Yes;Yes;No
3023-GFLBR;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;No;Yes
6648-INWPS;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4223-BKEOR;Female;No;Yes;DSL;Yes;No;Yes;No;No;Yes;No;No
4079-VTGLK;Male;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;No;No
1763-WQFUK;Male;No;Yes;DSL;No;No;No;Yes;No;No;Yes;No
1391-UBDAR;Male;No;Yes;Fiber optic;No;No;Yes;No;No;No;No;No
8894-JVDCV;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2023-VQFDL;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1345-GKDZZ;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2014-MKGMH;Female;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
5628-FCGYG;Male;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;No
2560-WBWXF;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0248-IPDFW;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;No
7978-DKUQH;Female;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
4335-UPJSI;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0524-IAVZO;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
2737-YNGYW;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;No;Yes
1784-EZDKJ;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
9297-FVVDH;Female;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Yes;No
8007-YYPWD;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7101-HRBLJ;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
5159-YFPKQ;Female;No;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;Yes
6635-CPNUN;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;No;No
4021-RQSNY;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
5453-YBTWV;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Yes;No
5039-LZRQT;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2931-VUVJN;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Yes;No
9061-TIHDA;Male;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
8699-ASUFO;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
6418-PIQSP;Female;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;No;No
8220-OCUFY;Female;No;Yes;DSL;Yes;No;Yes;Yes;No;No;Yes;No
3995-WFCSM;Female;No;Yes;DSL;No;No;Yes;No;No;Yes;No;No
1895-QTKDO;Female;No;Yes;DSL;No;No;No;No;No;No;No;No
2038-OEQZH;Male;No;Yes;Fiber optic;No;No;Yes;No;No;Yes;No;No
1178-PZGAB;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7927-AUXBZ;Female;No;Yes;Fiber optic;No;No;No;Yes;Yes;No;No;Yes
2626-VEEWG;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2878-RMWXY;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Yes;No
1657-DYMBM;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7311-MQJCH;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7375-WMVMT;Male;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;Yes;No
1136-XGEQU;Female;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
2530-FMFXO;Male;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
6844-DZKRF;Male;No;Yes;DSL;No;No;No;Yes;No;No;Yes;No
4695-WJZUE;Female;No;Yes;Fiber optic;No;No;Yes;No;No;Yes;Yes;Yes
7619-ODSGN;Male;Yes;Yes;DSL;Yes;No;No;No;No;No;No;Yes
5970-GHJAW;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8879-XUAHX;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
3689-MOZGR;Female;No;No;DSL;No;No;No;Yes;No;No;Yes;No
4195-PNGZS;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5003-XZWWO;Male;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;No;No
3988-RQIXO;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
7622-FWGEW;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
6922-NCEDI;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2514-GINMM;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
9891-NQDBD;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6131-IUNXN;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8548-AWOFC;Male;Yes;Yes;DSL;No;No;No;Yes;No;Yes;No;No
9798-DRYDS;Female;Yes;Yes;DSL;No;No;Yes;Yes;No;No;Yes;No
8532-UEFWH;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6296-DDOOR;Female;No;Yes;DSL;No;Yes;No;No;Yes;No;No;No
7951-VRDVK;Female;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
5931-FLJJF;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
4815-YOSUK;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Yes;No
2659-VXMWZ;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes
0380-NEAVX;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
3207-OYBWH;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Yes;Yes
4285-GYRQC;Female;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;Yes
7216-EWTRS;Female;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
4365-MSDYN;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
7036-TYDEC;Female;No;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;No
5802-ADBRC;Female;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Yes;No
8076-FEZKJ;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5197-YPYBZ;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8337-MSSXB;Female;No;Yes;Fiber optic;No;Yes;No;No;No;Yes;Yes;Yes
4312-GVYNH;Female;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Yes;No
8495-LJDFO;Female;No;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;No
0839-JTCUD;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
5494-WOZRZ;Female;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Yes;No
1302-UHBDD;Male;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;No;No
2234-EOFPT;Male;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Yes;No
8619-IJNDK;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;No;No
8378-LKJAF;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
8182-BJDSI;Female;No;Yes;Fiber optic;No;Yes;No;No;No;Yes;Yes;Yes
2528-HFYZX;Male;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
1153-GNOLC;Male;No;No;DSL;No;Yes;No;No;Yes;No;Yes;No
3298-QEICA;Female;Yes;No;DSL;Yes;No;No;Yes;No;No;No;No
0788-DXBFY;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
3597-YASZG;Female;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
3496-LFSZU;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;No;No
5242-UOWHD;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2482-CZGBB;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
6479-SZPLM;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8097-VBQTZ;Male;No;Yes;DSL;Yes;Yes;No;Yes;Yes;No;Yes;No
4500-HKANN;Male;Yes;Yes;DSL;No;Yes;No;Yes;No;No;No;No
9917-KWRBE;Female;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;No;Yes;No
3420-ZDBMA;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
2212-LYASK;Male;Yes;No;DSL;No;Yes;Yes;No;No;Yes;Yes;No
1393-IMKZG;Female;No;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Yes;No
8069-RHUXK;Female;Yes;No;DSL;Yes;No;No;Yes;No;No;No;No
3398-GCPMU;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2908-WGAXL;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
3378-AJRAO;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1013-QCWAM;Female;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;No
0866-QLSIR;Female;No;Yes;DSL;Yes;Yes;No;Yes;No;No;Yes;Yes
6050-FFXES;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;No
7181-BQYBV;Female;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Yes;Yes
0362-RAOQO;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9554-DFKIC;Male;Yes;Yes;DSL;Yes;No;No;No;No;No;Yes;No
5527-ACHSO;Female;No;Yes;DSL;No;No;No;Yes;Yes;Yes;No;No
0829-DDVLK;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1399-UBQIU;Male;No;Yes;DSL;No;No;Yes;No;Yes;Yes;Yes;No
1813-JLKWR;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0336-PIKEI;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;No;No
7322-OCWHC;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Yes;No
9537-VHDTA;Female;No;Yes;DSL;Yes;No;No;No;No;No;No;No
4957-TIALW;Female;No;Yes;DSL;Yes;Yes;Yes;Yes;No;No;No;No
2054-PJOCK;Female;No;Yes;DSL;No;No;Yes;Yes;Yes;Yes;No;No
9150-HEPMB;Male;No;Yes;DSL;Yes;No;Yes;No;No;No;No;No
9030-QGZNL;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6204-IEUXJ;Female;No;Yes;Fiber optic;No;No;Yes;Yes;No;No;No;Yes
3126-WQMGH;Female;Yes;Yes;DSL;No;No;No;No;No;No;Yes;No
4529-CKBCL;Female;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
2506-CLAKW;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes
7176-WRTNX;Male;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
1583-IHQZE;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes
5732-IKGQH;Male;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;No
9239-GZHZE;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
7205-BAIAD;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0151-ONTOV;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
4140-MUHUG;Female;No;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;Yes
0093-EXYQL;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;No
8064-RAVOH;Male;No;Yes;DSL;No;No;Yes;No;No;No;Yes;No
0219-QAERP;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0320-JDNQG;Male;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Yes;Yes
7180-PISOG;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
9168-INPSZ;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;No
3571-RFHAR;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes
0015-UOCOJ;Female;No;Yes;DSL;Yes;No;No;No;No;No;Yes;No
5334-AFQJB;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2754-SDJRD;Female;No;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Yes;No
9578-VRMNM;Female;No;Yes;DSL;No;No;Yes;No;No;Yes;Yes;Yes
1587-FKLZB;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
6140-QNRQQ;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
8963-JLGJT;Male;No;Yes;DSL;Yes;No;Yes;No;No;No;No;No
4307-KTUMW;Male;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;Yes;No;Yes
1465-LNTLJ;Male;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;Yes;No
5440-FLBQG;Male;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes
2135-DQWAQ;Female;No;Yes;Fiber optic;No;Yes;No;No;Yes;No;Yes;No
4056-QHXHZ;Female;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;No;No
7470-MCQTK;Female;Yes;No;DSL;No;No;Yes;No;Yes;Yes;Yes;Yes
7488-MXJIV;Female;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
7401-JIXNM;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
9339-FIIJL;Male;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;No;No
2027-FECZV;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
2672-DZUOY;Male;No;No;DSL;No;No;No;No;No;No;Yes;Yes
4706-DGAHW;Male;No;Yes;DSL;No;No;No;No;No;No;No;No
3870-MQAMG;Female;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;No;Yes
6670-MFRPK;Male;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
6177-PEVRA;Female;No;Yes;DSL;Yes;Yes;No;No;No;No;No;No
4800-CZMPC;Female;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Yes;Yes
